filter,reducer,model,fold,n_features,auroc,bal_acc,f1_macro
boruta,pls20,elasticnet,4,20.0,0.8914316647436973,0.7087495160665892,0.7014375504310527
boruta,pls20,svm,4,20.0,0.9211121238637852,0.7302748741773132,0.7284538926142577
boruta,pls20,mlp,4,20.0,0.8468528728297592,0.6603368176538909,0.6583653469289957
boruta,pls20,cnn,4,20.0,0.8686568986071265,0.6926829268292684,0.6573813357445583
boruta,pls30,xgboost,4,30.0,0.909378307892981,0.7302748741773132,0.7322985957132299
boruta,pls30,random_forest,4,30.0,0.90647231416984,0.6889082462253193,0.6907343674663741
boruta,pls30,logistic,4,30.0,0.8897257735279419,0.6969415408439797,0.6921163444561435
boruta,pls30,elasticnet,4,30.0,0.8873185839274554,0.6928765001935733,0.6881243284880796
boruta,pls30,svm,4,30.0,0.9166772394736146,0.7129113433991483,0.7148676690776222
boruta,pls30,mlp,4,30.0,0.8354617125265378,0.6569686411149825,0.6508799171842651
boruta,pls30,cnn,4,30.0,0.8844475584255913,0.6662795199380565,0.6687545735903271
chrom_hmm_E13E14,ae,xgboost,0,64.0,0.8617233293501348,0.6440090630414501,0.6301938301938302
chrom_hmm_E13E14,ae,random_forest,0,64.0,0.8688144943196517,0.6896707983473277,0.6661268556005399
chrom_hmm_E13E14,ae,logistic,0,64.0,0.9102606309494796,0.7470811675329868,0.6829836829836831
chrom_hmm_E13E14,ae,elasticnet,0,64.0,0.9076253325711712,0.7402172464347595,0.6747973414853007
chrom_hmm_E13E14,ae,svm,0,64.0,0.89708394672984,0.7276156204184993,0.6711243484735666
chrom_hmm_E13E14,ae,mlp,0,64.0,0.9092101177212232,0.7040450486472078,0.6108496548320091
chrom_hmm_E13E14,ae,cnn,0,64.0,0.8410652436924281,0.5021991203518593,0.3522297808012093
chrom_hmm_E13E14,ae_vae,xgboost,0,64.0,0.8789341984376389,0.7126616020258564,0.6926655052264808
chrom_hmm_E13E14,ae_vae,random_forest,0,64.0,0.8909019792705535,0.7711981873917099,0.7286545372172283
chrom_hmm_E13E14,ae_vae,logistic,0,64.0,0.8964097012071287,0.7385445821671333,0.6842906659832808
chrom_hmm_E13E14,ae_vae,elasticnet,0,64.0,0.8901408928906426,0.725942956150873,0.6790697937718301
chrom_hmm_E13E14,ae_vae,svm,0,64.0,0.8672540551553652,0.6668199386911903,0.630928597854236
chrom_hmm_E13E14,ae_vae,mlp,0,64.0,0.881293848991476,0.4590163934426229,0.4287859287859288
chrom_hmm_E13E14,ae_vae,cnn,0,64.0,0.8996024610031294,0.7314074370251898,0.6854067442144472
chrom_hmm_E13E14,chrom_hmm,xgboost,0,2.0,0.7210608151780701,0.5100892976142876,0.5102923171104989
chrom_hmm_E13E14,chrom_hmm,random_forest,0,2.0,0.7719090325486982,0.5301012928162069,0.5219073324336482
chrom_hmm_E13E14,chrom_hmm,logistic,0,2.0,0.7411359535930622,0.5103625216580034,0.5148364888123925
chrom_hmm_E13E14,chrom_hmm,elasticnet,0,2.0,0.763762923410045,0.5436958549913368,0.5438475665748393
chrom_hmm_E13E14,chrom_hmm,svm,0,2.0,0.8355961109351256,0.6718379314940691,0.6076025646216232
chrom_hmm_E13E14,chrom_hmm,mlp,0,2.0,0.8413198899519404,0.6442889510862321,0.6115613146955549
chrom_hmm_E13E14,chrom_hmm,cnn,0,2.0,0.8388420206669377,0.623057443689191,0.5548633191925302
chrom_hmm_E13E14,none,xgboost,0,126747.0,0.9250489784669575,0.6867786218845794,0.6932712311752832
chrom_hmm_E13E14,none,random_forest,0,126747.0,0.9341267913105844,0.7357856857257098,0.7321342572116566
chrom_hmm_E13E14,none,logistic,0,126747.0,0.9312498130994262,0.6796414767426363,0.686617920721967
chrom_hmm_E13E14,none,elasticnet,0,126747.0,0.9279645097810642,0.7105824336931894,0.7067652910104153
chrom_hmm_E13E14,none,svm,0,126747.0,0.9164891637384994,0.7433293349326936,0.7129890758209343
chrom_hmm_E13E14,none,mlp,0,126747.0,0.910128525439264,0.6860655737704918,0.6697930406004939
chrom_hmm_E13E14,none,cnn,0,,,,
chrom_hmm_E13E14,pca100,xgboost,0,100.0,0.902154519726576,0.7079168332666933,0.7045064843717079
chrom_hmm_E13E14,pca100,random_forest,0,100.0,0.9142744775355784,0.7051179528188724,0.7033038021410114
chrom_hmm_E13E14,pca100,logistic,0,100.0,0.9261735521252628,0.7450419832067173,0.7423371647509578
chrom_hmm_E13E14,pca100,elasticnet,0,100.0,0.9226225382838554,0.7579168332666933,0.7411729387896152
chrom_hmm_E13E14,pca100,svm,0,100.0,0.927881049877872,0.7916566706650673,0.7516502009255631
chrom_hmm_E13E14,pca100,mlp,0,100.0,0.910975444671378,0.7273823803811809,0.720928643720676
chrom_hmm_E13E14,pca100,cnn,0,100.0,0.8148102199567887,0.4489071038251366,0.4289304282255823
chrom_hmm_E13E14,pca200,xgboost,0,200.0,0.8981201950883358,0.7314474210315874,0.7266152079314377
chrom_hmm_E13E14,pca200,random_forest,0,200.0,0.9089426925405606,0.7205184592829535,0.7094422485726833
chrom_hmm_E13E14,pca200,logistic,0,200.0,0.9094404471504612,0.6593162734906038,0.6601846726714639
chrom_hmm_E13E14,pca200,elasticnet,0,200.0,0.9111299109711508,0.6857856857257097,0.6817378837552557
chrom_hmm_E13E14,pca200,svm,0,200.0,0.9264848574707636,0.7705184592829535,0.7468111786048328
chrom_hmm_E13E14,pca200,mlp,0,200.0,0.9170075325666684,0.7062441689990671,0.7139828904534786
chrom_hmm_E13E14,pca200,cnn,0,200.0,0.8362027066146727,0.6487604958016794,0.6054374167027344
chrom_hmm_E13E14,pca300,xgboost,0,300.0,0.9002569974476637,0.6861921897907504,0.6752689769199723
chrom_hmm_E13E14,pca300,random_forest,0,300.0,0.903611921168428,0.7525856324137011,0.7310183325189569
chrom_hmm_E13E14,pca300,logistic,0,300.0,0.9328001410953852,0.7212381713981074,0.730932237925245
chrom_hmm_E13E14,pca300,elasticnet,0,300.0,0.9278839373375416,0.7117086498733839,0.7152408651756761
chrom_hmm_E13E14,pca300,svm,0,300.0,0.9269834154218962,0.7831200852992136,0.7540655482563295
chrom_hmm_E13E14,pca300,mlp,0,300.0,0.9191387653980394,0.7103092096494735,0.710512040847811
chrom_hmm_E13E14,pca300,cnn,0,300.0,0.8451248551605794,0.6537185125949619,0.6588121587606177
chrom_hmm_E13E14,pls20,xgboost,0,20.0,0.9055805720837746,0.6296414767426363,0.63408885444918
chrom_hmm_E13E14,pls20,random_forest,0,20.0,0.8991846089880733,0.648833799813408,0.655806267110668
chrom_hmm_E13E14,pls20,logistic,0,20.0,0.926188238607454,0.6657736905237904,0.6757051828045743
chrom_hmm_E13E14,pls20,elasticnet,0,20.0,0.9194554330864512,0.6769758763161402,0.6846087973255605
chrom_hmm_E13E14,pls20,svm,0,20.0,0.9270438042786618,0.6987005197920831,0.714219525451516
chrom_hmm_E13E14,pls20,mlp,0,20.0,0.9279546398266232,0.6631080900972944,0.6730425643720442
chrom_hmm_E13E14,pls20,cnn,0,20.0,0.9203194651874004,0.6767026522724243,0.696405610753945
chrom_hmm_E13E14,pls30,xgboost,0,30.0,0.9043156782075594,0.6643742502998801,0.67498704998705
chrom_hmm_E13E14,pls30,random_forest,0,30.0,0.9016964522717776,0.6542982806877249,0.6606867283950617
chrom_hmm_E13E14,pls30,logistic,0,30.0,0.9303044490231052,0.6865053978408636,0.6983945031003854
chrom_hmm_E13E14,pls30,elasticnet,0,30.0,0.92798690857598,0.6755764360922297,0.6809840693688244
chrom_hmm_E13E14,pls30,svm,0,30.0,0.9344748014396496,0.6670398507263761,0.6807504873294347
chrom_hmm_E13E14,pls30,mlp,0,30.0,0.9288935082016542,0.6879048380647741,0.7009517136684768
chrom_hmm_E13E14,pls30,cnn,0,30.0,0.9207038686117645,0.6572371051579368,0.6701149425287355
chrom_hmm_E13E14,ae,xgboost,1,64.0,0.8503300162880231,0.6104417670682731,0.6096857774964975
chrom_hmm_E13E14,ae,random_forest,1,64.0,0.8342449408151538,0.6095046854082998,0.6084566173530588
chrom_hmm_E13E14,ae,logistic,1,64.0,0.8639914161364038,0.6372824631860777,0.6324697112573999
chrom_hmm_E13E14,ae,elasticnet,1,64.0,0.8639687236964696,0.6752342704149933,0.6589429548714554
chrom_hmm_E13E14,ae,svm,1,64.0,0.8552875816298439,0.6783132530120483,0.6489752780075361
chrom_hmm_E13E14,ae,mlp,1,64.0,0.8626241812930314,0.5933065595716198,0.4977824463118581
chrom_hmm_E13E14,ae,cnn,1,64.0,0.8556644210989749,0.6044846050870146,0.5678638059701493
chrom_hmm_E13E14,ae_vae,xgboost,1,64.0,0.8569748771263569,0.6403614457831325,0.6345670232002492
chrom_hmm_E13E14,ae_vae,random_forest,1,64.0,0.8519787145276969,0.6499330655957162,0.642421326368125
chrom_hmm_E13E14,ae_vae,logistic,1,64.0,0.866098018479876,0.6807898259705488,0.6587431387924275
chrom_hmm_E13E14,ae_vae,elasticnet,1,64.0,0.8711675440985887,0.6687416331994646,0.6436210656999618
chrom_hmm_E13E14,ae_vae,svm,1,64.0,0.8505650467531974,0.6474564926372155,0.6288267288267289
chrom_hmm_E13E14,ae_vae,mlp,1,64.0,0.866892250469277,0.4926372155287817,0.3374278454442511
chrom_hmm_E13E14,ae_vae,cnn,1,64.0,0.8124488085185243,0.5482597054886211,0.4976468064703359
chrom_hmm_E13E14,chrom_hmm,xgboost,1,2.0,0.7375218539989273,0.5002008032128514,0.4943136618490304
chrom_hmm_E13E14,chrom_hmm,random_forest,1,2.0,0.7721844736312802,0.5712182061579653,0.5617295403009689
chrom_hmm_E13E14,chrom_hmm,logistic,1,2.0,0.6248777205365695,0.4551539491298528,0.4571944826182114
chrom_hmm_E13E14,chrom_hmm,elasticnet,1,2.0,0.6411359425981019,0.4471218206157965,0.4475120882164839
chrom_hmm_E13E14,chrom_hmm,svm,1,2.0,0.817912041267112,0.6329317269076306,0.5933888327618027
chrom_hmm_E13E14,chrom_hmm,mlp,1,2.0,0.8351454372494844,0.6316599732262382,0.5404143475572047
chrom_hmm_E13E14,chrom_hmm,cnn,1,2.0,0.8371143523559009,0.5964524765729585,0.5537298067785872
chrom_hmm_E13E14,none,xgboost,1,126747.0,0.9152082030795916,0.7061579651941098,0.7224558452481077
chrom_hmm_E13E14,none,random_forest,1,126747.0,0.9091086634768644,0.7092369477911648,0.7287027899180726
chrom_hmm_E13E14,none,logistic,1,126747.0,0.9238076766749712,0.7203480589022758,0.7322475345167652
chrom_hmm_E13E14,none,elasticnet,1,126747.0,0.9184090947718272,0.7718875502008031,0.7747607349403757
chrom_hmm_E13E14,none,svm,1,126747.0,0.9026518696143798,0.6897590361445783,0.6820762873050455
chrom_hmm_E13E14,none,mlp,1,126747.0,0.806082054472217,0.5271753681392235,0.3610877488085225
chrom_hmm_E13E14,none,cnn,1,,,,
chrom_hmm_E13E14,pca100,xgboost,1,100.0,0.8994076777838037,0.7558232931726908,0.7500734377477266
chrom_hmm_E13E14,pca100,random_forest,1,100.0,0.8936060505856681,0.7447121820615797,0.7405959593012891
chrom_hmm_E13E14,pca100,logistic,1,100.0,0.9129426207330056,0.7512048192771085,0.7484714103339379
chrom_hmm_E13E14,pca100,elasticnet,1,100.0,0.922481826507151,0.7416331994645248,0.735963812637931
chrom_hmm_E13E14,pca100,svm,1,100.0,0.922020790746665,0.7795850066934404,0.772274746773836
chrom_hmm_E13E14,pca100,mlp,1,100.0,0.9135091932670596,0.7082998661311914,0.7141541074693037
chrom_hmm_E13E14,pca100,cnn,1,100.0,0.8861495396572598,0.6869477911646586,0.6607496037224524
chrom_hmm_E13E14,pca200,xgboost,1,200.0,0.8976672878401151,0.7329986613119144,0.7367700440788715
chrom_hmm_E13E14,pca200,random_forest,1,200.0,0.8988712698123155,0.8052208835341365,0.7951098141703996
chrom_hmm_E13E14,pca200,logistic,1,200.0,0.9149801482618186,0.7259036144578314,0.7323922282938676
chrom_hmm_E13E14,pca200,elasticnet,1,200.0,0.921080101972604,0.7329986613119144,0.7329986613119144
chrom_hmm_E13E14,pca200,svm,1,200.0,0.9218904961053166,0.7613788487282463,0.7555830796210049
chrom_hmm_E13E14,pca200,mlp,1,200.0,0.932269144925596,0.7410307898259706,0.7596258568774424
chrom_hmm_E13E14,pca200,cnn,1,200.0,0.7877908242833964,0.5233601070950469,0.3712889261276358
chrom_hmm_E13E14,pca300,xgboost,1,300.0,0.879887148794331,0.7042838018741633,0.7032953522471387
chrom_hmm_E13E14,pca300,random_forest,1,300.0,0.8975439529407829,0.7579651941097726,0.732869913466352
chrom_hmm_E13E14,pca300,logistic,1,300.0,0.9143675750822784,0.7076974564926372,0.7180720618751179
chrom_hmm_E13E14,pca300,elasticnet,1,300.0,0.92006072244258,0.7576974564926372,0.768738365459677
chrom_hmm_E13E14,pca300,svm,1,300.0,0.9235204424641786,0.7406961178045516,0.7356200841978867
chrom_hmm_E13E14,pca300,mlp,1,300.0,0.928420497342301,0.6981258366800537,0.7056878306878307
chrom_hmm_E13E14,pca300,cnn,1,300.0,0.8672681219821236,0.6588353413654618,0.6016389295186587
chrom_hmm_E13E14,pls20,xgboost,1,20.0,0.8655153258381706,0.6163319946452477,0.6066209055876687
chrom_hmm_E13E14,pls20,random_forest,1,20.0,0.8762464129948632,0.5851405622489959,0.5615559770727696
chrom_hmm_E13E14,pls20,logistic,1,20.0,0.9320425181841722,0.7546184738955825,0.7776686159844054
chrom_hmm_E13E14,pls20,elasticnet,1,20.0,0.932609019143994,0.7632530120481928,0.7793419913419912
chrom_hmm_E13E14,pls20,svm,1,20.0,0.9347425981564478,0.7348728246318608,0.7580269782464141
chrom_hmm_E13E14,pls20,mlp,1,20.0,0.9324778144874064,0.7237617135207497,0.7454753370882403
chrom_hmm_E13E14,pls20,cnn,1,20.0,0.8981219319080472,0.6950468540829986,0.7104483452593917
chrom_hmm_E13E14,pls30,xgboost,1,30.0,0.8648352263468065,0.6203480589022757,0.6106779585069678
chrom_hmm_E13E14,pls30,random_forest,1,30.0,0.8725591772344318,0.5906961178045516,0.5662870736113347
chrom_hmm_E13E14,pls30,logistic,1,30.0,0.9305491979459696,0.7617135207496654,0.7784014992451717
chrom_hmm_E13E14,pls30,elasticnet,1,30.0,0.92929804514639,0.7576974564926372,0.7709406343182433
chrom_hmm_E13E14,pls30,svm,1,30.0,0.9327761574734904,0.7404283801874163,0.7673797583529063
chrom_hmm_E13E14,pls30,mlp,1,30.0,0.9314281795069022,0.7323962516733601,0.754150940565518
chrom_hmm_E13E14,pls30,cnn,1,30.0,0.9094557229529155,0.6935073627844712,0.707303533418476
chrom_hmm_E13E14,ae,xgboost,2,64.0,0.8541848465367946,0.6219178995068639,0.626459496401693
chrom_hmm_E13E14,ae,random_forest,2,64.0,0.860032952487082,0.6123883779821405,0.6165667361601187
chrom_hmm_E13E14,ae,logistic,2,64.0,0.91059756916656,0.7654604824736772,0.7213146803839559
chrom_hmm_E13E14,ae,elasticnet,2,64.0,0.9012407238894422,0.7766626682660269,0.7253456221198157
chrom_hmm_E13E14,ae,svm,2,64.0,0.8841301483377987,0.7351992536318805,0.6998413507847471
chrom_hmm_E13E14,ae,mlp,2,64.0,0.8852253367468196,0.6443222710915634,0.6445673885936346
chrom_hmm_E13E14,ae,cnn,2,64.0,0.8798654185980301,0.6559709449553512,0.6652496457447695
chrom_hmm_E13E14,ae_vae,xgboost,2,64.0,0.8617494338875068,0.6478408636545382,0.6500346951166623
chrom_hmm_E13E14,ae_vae,random_forest,2,64.0,0.8371706036383957,0.6324403571904571,0.6367488443759631
chrom_hmm_E13E14,ae_vae,logistic,2,64.0,0.9046151280132196,0.7637878182060508,0.7316339066339066
chrom_hmm_E13E14,ae_vae,elasticnet,2,64.0,0.907929737287406,0.779055044648807,0.738658518841845
chrom_hmm_E13E14,ae_vae,svm,2,64.0,0.8536788235954319,0.6770691723310677,0.6557371129367157
chrom_hmm_E13E14,ae_vae,mlp,2,64.0,0.9124577280151652,0.453551912568306,0.4218488302987735
chrom_hmm_E13E14,ae_vae,cnn,2,64.0,0.8834486743853717,0.7063308010129282,0.6712644081065133
chrom_hmm_E13E14,chrom_hmm,xgboost,2,2.0,0.7616348488307548,0.6022324403571905,0.5730657834924345
chrom_hmm_E13E14,chrom_hmm,random_forest,2,2.0,0.7819464255372246,0.6061642009862721,0.5779206352048717
chrom_hmm_E13E14,chrom_hmm,logistic,2,2.0,0.7055022534629384,0.4464947354391577,0.4381798699416566
chrom_hmm_E13E14,chrom_hmm,elasticnet,2,2.0,0.7319979479773079,0.4505597760895641,0.4457801006581494
chrom_hmm_E13E14,chrom_hmm,svm,2,2.0,0.8345337516091437,0.6309609489537519,0.5966244511775122
chrom_hmm_E13E14,chrom_hmm,mlp,2,2.0,0.8409561417124406,0.6092829534852725,0.5929665572522715
chrom_hmm_E13E14,chrom_hmm,cnn,2,2.0,0.8358931032188526,0.6052645608423298,0.5361496863508545
chrom_hmm_E13E14,none,xgboost,2,126747.0,0.925979141008946,0.7321671331467413,0.7407047545018784
chrom_hmm_E13E14,none,random_forest,2,126747.0,0.9129552022551684,0.624310275889644,0.6261377072421076
chrom_hmm_E13E14,none,logistic,2,126747.0,0.9278604696884444,0.7168999067039851,0.7231784511784513
chrom_hmm_E13E14,none,elasticnet,2,126747.0,0.9245208468980398,0.7349660135945623,0.7304630128781072
chrom_hmm_E13E14,none,svm,2,126747.0,0.920890744886506,0.7757097161135545,0.7588277392435488
chrom_hmm_E13E14,none,mlp,2,126747.0,0.8945337236686056,0.5642409702785552,0.5381593714927049
chrom_hmm_E13E14,none,cnn,2,,,,
chrom_hmm_E13E14,pca100,xgboost,2,100.0,0.9046721857324416,0.717173130747701,0.7257462636588418
chrom_hmm_E13E14,pca100,random_forest,2,100.0,0.8799803232822182,0.667173130747701,0.6695488721804511
chrom_hmm_E13E14,pca100,logistic,2,100.0,0.922090083512312,0.7601692656270824,0.749732484076433
chrom_hmm_E13E14,pca100,elasticnet,2,100.0,0.925791257812175,0.7502332400373185,0.7476663655525444
chrom_hmm_E13E14,pca100,svm,2,100.0,0.9146956112947494,0.7049780087964814,0.6994861923027926
chrom_hmm_E13E14,pca100,mlp,2,100.0,0.9247324100053596,0.8030321204851393,0.7912581489656589
chrom_hmm_E13E14,pca100,cnn,2,100.0,0.9021980659146708,0.762208449953352,0.6950568910539259
chrom_hmm_E13E14,pca200,xgboost,2,200.0,0.9049971988967632,0.682440357190457,0.6860693584831515
chrom_hmm_E13E14,pca200,random_forest,2,200.0,0.848820052500149,0.6515926962548314,0.6441343833130736
chrom_hmm_E13E14,pca200,logistic,2,200.0,0.9231362760423032,0.7210982273757164,0.7248441009063219
chrom_hmm_E13E14,pca200,elasticnet,2,200.0,0.9273494701771756,0.7516326802612289,0.7480064378361663
chrom_hmm_E13E14,pca200,svm,2,200.0,0.918047135244962,0.7145075303212048,0.7118414634146341
chrom_hmm_E13E14,pca200,mlp,2,200.0,0.9226054964170176,0.7615687058509929,0.7553827444956477
chrom_hmm_E13E14,pca200,cnn,2,200.0,0.8787501476904147,0.6786018925763028,0.6515263873439624
chrom_hmm_E13E14,pca300,xgboost,2,300.0,0.8982991384635955,0.7059709449553512,0.7182344516135052
chrom_hmm_E13E14,pca300,random_forest,2,300.0,0.844003831669811,0.6767959482873517,0.6590793596443314
chrom_hmm_E13E14,pca300,logistic,2,300.0,0.9213678758360232,0.6989670798347327,0.6985956187822197
chrom_hmm_E13E14,pca300,elasticnet,2,300.0,0.9234338721137464,0.7475676396108223,0.7421431566337228
chrom_hmm_E13E14,pca300,svm,2,300.0,0.9158642809835928,0.735239237638278,0.7307310340184147
chrom_hmm_E13E14,pca300,mlp,2,300.0,0.9269394765907272,0.7958949753431961,0.792331627019974
chrom_hmm_E13E14,pca300,cnn,2,300.0,0.8190605852615557,0.5685259229641477,0.4612100456621005
chrom_hmm_E13E14,pls20,xgboost,2,20.0,0.9065564974772532,0.704025056644009,0.7237280484448115
chrom_hmm_E13E14,pls20,random_forest,2,20.0,0.8910936817012948,0.6666266826602693,0.6740315308246765
chrom_hmm_E13E14,pls20,logistic,2,20.0,0.9166371582299327,0.6625616420098628,0.6630007208320462
chrom_hmm_E13E14,pls20,elasticnet,2,20.0,0.9211773981897304,0.695894975343196,0.6993753129729563
chrom_hmm_E13E14,pls20,svm,2,20.0,0.9238815453229032,0.6570971611355457,0.6630685383980182
chrom_hmm_E13E14,pls20,mlp,2,20.0,0.9202980906758218,0.6890310542449686,0.6986875395319418
chrom_hmm_E13E14,pls20,cnn,2,20.0,0.9121810975000418,0.6652272424363588,0.6682084617718931
chrom_hmm_E13E14,pls30,xgboost,2,30.0,0.8993564994249689,0.7026256164200987,0.7264277180406212
chrom_hmm_E13E14,pls30,random_forest,2,30.0,0.8911188189126032,0.6680261228841796,0.6743755363837572
chrom_hmm_E13E14,pls30,logistic,2,30.0,0.9190097023470862,0.6737638278022123,0.6786174455260401
chrom_hmm_E13E14,pls30,elasticnet,2,30.0,0.9207939600270248,0.7237638278022125,0.7290218579528275
chrom_hmm_E13E14,pls30,svm,2,30.0,0.9235820806602952,0.6516326802612289,0.6583328919257729
chrom_hmm_E13E14,pls30,mlp,2,30.0,0.916856796579156,0.6611622017859523,0.663953216374269
chrom_hmm_E13E14,pls30,cnn,2,30.0,0.9220918930141124,0.6835665733706517,0.693562795585917
chrom_hmm_E13E14,ae,xgboost,3,64.0,0.8143533253027918,0.6334688346883469,0.6260554946616327
chrom_hmm_E13E14,ae,random_forest,3,64.0,0.8058528324685347,0.6227642276422765,0.6093292783166201
chrom_hmm_E13E14,ae,logistic,3,64.0,0.8660415071597555,0.6560975609756098,0.6251399665397637
