filter,reducer,model,fold,n_features,mae_macro,qwk,spearman_rho,mae_group_0,mae_group_1,mae_group_2,mae_group_3,mae_group_4,mae_group_5
chrom_hmm_E6E7,pca100,lasso,0,100,0.6541355828494333,0.8071590622636753,0.6916090498948767,0.8698386889019328,0.6567864578378071,0.6113456008219345,0.5172269012600043,0.2911890895818536,0.9784267586930676
chrom_hmm_E6E7,pca100,elasticnet,0,100,0.6662917363525936,0.8103112840466926,0.6881792414306038,0.8357742660579286,0.65893358573333,0.6483024792137976,0.607518585481165,0.2891201669936247,0.9581013346357156
chrom_hmm_E6E7,pca100,svr,0,100,0.7142076643954636,0.8130955289518691,0.7080780439862556,0.4974166899248314,0.4527739508603329,0.8709199311356052,0.6901993757590903,0.3271171410042457,1.4468188976886758
chrom_hmm_E6E7,pca100,random_forest,0,100,0.9497104938271606,0.7692307692307693,0.7202893448116408,0.4756,0.5449629629629629,1.0378666666666667,1.086666666666667,0.5726666666666668,1.9805
chrom_hmm_E6E7,pca100,xgboost,0,100,0.9591324947061546,0.7577295800646053,0.7000209508266493,0.4308943372219801,0.6196640699549958,1.0839035948117577,0.988862673441569,0.5273058414459229,2.1041644513607025
chrom_hmm_E6E7,pca100,coral,0,100,0.7211150302885123,0.7895643613093773,0.70929030387449,0.5199304290115834,0.4221875805545736,0.9320801536242168,0.5396583875020345,0.5585424900054932,1.3542911410331726
chrom_hmm_E6E7,pca100,ordinal_mlp,0,100,0.7305340807838941,0.7989468645284825,0.7352651895284873,0.4725371852517128,0.3985054067991398,0.9098296384016672,0.6232779820760092,0.4697662591934204,1.5092880129814148
chrom_hmm_E6E7,pca100,corn,0,100,0.6873456790123457,0.8251295336787565,0.7255759415213273,0.35,0.4074074074074074,0.8666666666666667,0.6666666666666666,0.8333333333333334,1.0
chrom_hmm_E6E7,pca100,mord_ridge,0,100,0.6003086419753086,0.8369188063844553,0.7373888992776089,0.7,0.5185185185185185,0.4666666666666667,0.6666666666666666,0.5,0.75
chrom_hmm_E6E7,pca100,mord_logistic_at,0,100,0.6746913580246914,0.816580310880829,0.6775873278184837,0.5,0.4814814814814814,1.0666666666666669,1.0,0.5,0.5
chrom_hmm_E6E7,pca100,ogboost,0,100,0.8462962962962962,0.803024273776363,0.7507620312798564,0.15,0.7777777777777778,1.0666666666666669,1.3333333333333333,0.5,1.25
chrom_hmm_E6E7,pca200,ridge,0,200,0.692099045302919,0.8168050806057645,0.6932648194983188,0.6150981125932609,0.4388284549811606,0.8675581596323619,0.3505083018284291,0.8670248912318304,1.0135763515504717
chrom_hmm_E6E7,pca200,lasso,0,200,0.6743206519376201,0.795866935483871,0.6834189038207079,0.8614748175500756,0.6561106711530925,0.6150472846802856,0.519163631350767,0.3197068676170958,1.0744206392744038
chrom_hmm_E6E7,pca200,elasticnet,0,200,0.683621684747627,0.8084147257700978,0.6986904216810261,0.8199562461582867,0.5974680674227836,0.6628138476002048,0.485642800212374,0.4372582807672668,1.098590866324846
chrom_hmm_E6E7,pca200,svr,0,200,0.7147537286536082,0.804630969609262,0.7118922275370418,0.4216877787144946,0.477162726794436,0.9264422361959698,0.6307594101794777,0.3614768643219681,1.470993355715303
chrom_hmm_E6E7,pca200,random_forest,0,200,0.9131635802469136,0.7310542672722926,0.7040545049242952,0.4258,0.6868148148148149,1.0752,0.6033333333333334,0.6983333333333333,1.9895
chrom_hmm_E6E7,pca200,xgboost,0,200,0.9318355233075074,0.757458437713505,0.6960737143613008,0.3962025269865989,0.6780684588959923,1.1424925367037455,0.9626018206278484,0.4015774726867676,2.010070323944092
chrom_hmm_E6E7,pca200,coral,0,200,0.7126641676404778,0.8079763663220089,0.7335207179820036,0.462200615927577,0.441657997391842,0.9159643371899924,0.4032569726308186,0.5198135375976562,1.5330915451049805
chrom_hmm_E6E7,pca200,ordinal_mlp,0,200,0.6604229881255715,0.8261405672009865,0.7458946390362983,0.4163776054978371,0.3932179767224524,0.8694648613532384,0.5724380016326904,0.4751696586608886,1.235869824886322
chrom_hmm_E6E7,pca200,corn,0,200,0.7604938271604939,0.78669170914945,0.6789842760114239,0.55,0.2962962962962963,0.8,1.0,0.6666666666666666,1.25
chrom_hmm_E6E7,pca200,mord_ridge,0,200,0.6348765432098765,0.8168050806057645,0.6883341692994971,0.55,0.2592592592592592,1.0,0.3333333333333333,0.6666666666666666,1.0
chrom_hmm_E6E7,pca200,mord_logistic_at,0,200,0.7256172839506173,0.8184615384615385,0.7009081037057708,0.35,0.3703703703703703,1.1333333333333333,1.0,1.0,0.5
chrom_hmm_E6E7,pca200,ogboost,0,200,0.716358024691358,0.7888225255972696,0.7272856474385073,0.1,0.8148148148148148,1.1333333333333333,0.6666666666666666,0.3333333333333333,1.25
chrom_hmm_E6E7,pca300,ridge,0,298,0.6435277622778283,0.8433792121499762,0.7225955953307208,0.5612406958997227,0.3379640792993962,0.8503478307059205,0.3089339103233948,0.8431772582028191,0.959502799235716
chrom_hmm_E6E7,pca300,lasso,0,298,0.6741186288259341,0.802680565897245,0.6850155387954556,0.868106556813092,0.6618701447260898,0.6215086547794504,0.5298127974218246,0.2884245321308977,1.0749890870842504
chrom_hmm_E6E7,pca300,elasticnet,0,298,0.6804158363948442,0.8001025115325474,0.6937674638422208,0.8327183494918649,0.5923019067550649,0.6779165757749227,0.5241767338642749,0.3856078315686407,1.0697736209142972
chrom_hmm_E6E7,pca300,svr,0,298,0.7105940598555117,0.8262822027889388,0.7262028076810767,0.365891363860362,0.4980888347892429,0.9302824736193056,0.6274521393998177,0.4010998788307063,1.4407496686336354
chrom_hmm_E6E7,pca300,random_forest,0,298,1.0853555555555554,0.5787362086258776,0.6051997907642571,0.3746,0.8566666666666666,0.9378666666666666,0.3586666666666668,1.3003333333333331,2.684
chrom_hmm_E6E7,pca300,xgboost,0,298,1.1528048351660003,0.5945945945945945,0.6155175664224102,0.3797643270343542,0.83375441186406,0.9692931979894638,0.5355719725290934,1.355190356572469,2.8432547450065613
chrom_hmm_E6E7,pca300,coral,0,298,0.6911777622802298,0.8322626695217702,0.7487331012136275,0.3644790390506386,0.4559107168957039,0.8816013852755229,0.4568289915720622,0.6193833351135254,1.3688631057739258
chrom_hmm_E6E7,pca300,ordinal_mlp,0,298,0.6817099025289034,0.8259860788863109,0.7257888652802162,0.5139328423887491,0.3221841294456411,0.8000927567481995,0.455909252166748,0.5962722698847452,1.4018681645393372
chrom_hmm_E6E7,pca300,corn,0,298,0.6864197530864198,0.8296744890234671,0.7317234768377541,0.4,0.1851851851851851,0.8666666666666667,1.0,0.6666666666666666,1.0
chrom_hmm_E6E7,pca300,mord_ridge,0,298,0.5459876543209877,0.8433792121499762,0.7043473216013241,0.5,0.2592592592592592,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pca300,mord_logistic_at,0,298,0.55,0.8420313597004446,0.7067024355329738,0.45,0.3333333333333333,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pca300,ogboost,0,298,1.0703703703703702,0.6222222222222222,0.6322785872995343,0.2,0.8888888888888888,1.0,0.6666666666666666,1.1666666666666667,2.5
chrom_hmm_E6E7,pls20,ridge,0,20,0.6427942124229015,0.8433792121499762,0.7208511237842373,0.5615218523083073,0.3388575813557404,0.8510576090063272,0.3074521045085308,0.8488170977972924,0.9490590295612108
chrom_hmm_E6E7,pls20,lasso,0,20,0.6550355822831238,0.8390243902439025,0.7214572537283545,0.6096727646970806,0.3612761607171655,0.8191813670308057,0.3289787909751601,0.8224733267309648,0.9886310835475658
chrom_hmm_E6E7,pls20,elasticnet,0,20,0.6524766599924773,0.8411934552454283,0.7181309308642968,0.5902593483243963,0.3495955755630846,0.836419276855777,0.3181789618040548,0.8426397566979721,0.9777670407095796
chrom_hmm_E6E7,pls20,svr,0,20,0.6075377059983945,0.8324646314221892,0.7185153059508101,0.5158857394492473,0.3699261713784685,0.8803526971238149,0.3343711312613051,0.4126213057262111,1.1320691910513203
chrom_hmm_E6E7,pls20,random_forest,0,20,0.7587543209876543,0.8100263852242744,0.7382376730019485,0.4765,0.4132592592592592,0.7502666666666666,0.7846666666666665,0.7493333333333334,1.3784999999999998
chrom_hmm_E6E7,pls20,xgboost,0,20,0.7204684745980267,0.8188316490017253,0.7498566591588205,0.4408789001405239,0.434471262273965,0.8036529560883839,0.7603659629821777,0.7379118998845419,1.145529866218567
chrom_hmm_E6E7,pls20,coral,0,20,0.6202707615669495,0.8326608117730834,0.729115188144274,0.5059204138815403,0.3476172691142117,0.956962776184082,0.3076635996500651,0.6756318410237631,0.9278286695480348
chrom_hmm_E6E7,pls20,ordinal_mlp,0,20,0.6553670786183189,0.8200899550224887,0.7381775699916844,0.5003570474684238,0.3414468185769187,0.7881280342737834,0.5330259799957275,0.6622661749521891,1.106978416442871
chrom_hmm_E6E7,pls20,corn,0,20,0.6083333333333333,0.8440748440748441,0.7173154441053814,0.35,0.3333333333333333,0.8,0.6666666666666666,0.5,1.0
chrom_hmm_E6E7,pls20,mord_ridge,0,20,0.5459876543209877,0.8433792121499762,0.7043473216013241,0.5,0.2592592592592592,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pls20,mord_logistic_at,0,20,0.5459876543209877,0.8433792121499762,0.7043473216013241,0.5,0.2592592592592592,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pls20,ogboost,0,20,0.6962962962962962,0.7859181731684111,0.6762492897296964,0.35,0.4444444444444444,1.1333333333333333,0.3333333333333333,0.6666666666666666,1.25
chrom_hmm_E6E7,pls30,ridge,0,30,0.6435861178441495,0.8433792121499762,0.7225955953307208,0.5602634367768837,0.3381905967165328,0.8514470641484179,0.3063604511119606,0.8468416783826834,0.9584134799284189
chrom_hmm_E6E7,pls30,lasso,0,30,0.6542535451729014,0.8390243902439025,0.720141508239905,0.6107912624395408,0.3609877664108603,0.8189170272909402,0.3286561312097862,0.8193467396352835,0.9868223440509968
chrom_hmm_E6E7,pls30,elasticnet,0,30,0.6522795869466428,0.8411934552454283,0.7194466763527463,0.5910441782640168,0.3490299873690195,0.8362075848539319,0.3179028864122912,0.8417339544794266,0.9777589303011708
chrom_hmm_E6E7,pls30,svr,0,30,0.6122078803871084,0.8275018350868608,0.7165047285752018,0.505786466896735,0.370701456833122,0.8924198658050104,0.3411880407965742,0.4200262380683666,1.143125213922842
chrom_hmm_E6E7,pls30,random_forest,0,30,0.7985907407407407,0.7983126812549433,0.7200260894186604,0.5018,0.447111111111111,0.7774666666666668,0.7913333333333332,0.8183333333333332,1.4554999999999998
chrom_hmm_E6E7,pls30,xgboost,0,30,0.7868476260378726,0.7850562947799385,0.6912098911511898,0.5056563371792435,0.3981765148712805,0.8738708992799123,0.8638041416803995,0.6520181894302368,1.427559673786163
chrom_hmm_E6E7,pls30,coral,0,30,0.6272142204582508,0.8326608117730834,0.722950403102887,0.4738499093800783,0.3628073025632787,0.9615816056728363,0.3294556935628255,0.637117346127828,0.9984734654426576
chrom_hmm_E6E7,pls30,ordinal_mlp,0,30,0.6546542981731487,0.8362842590346835,0.7328406697520187,0.5054276209324599,0.3379029041087186,0.8272118578354518,0.5509565671284994,0.6397235790888468,1.0667032599449158
chrom_hmm_E6E7,pls30,corn,0,30,0.653395061728395,0.833641404805915,0.7115892350011093,0.35,0.3703703703703703,0.8666666666666667,0.6666666666666666,0.6666666666666666,1.0
chrom_hmm_E6E7,pls30,mord_ridge,0,30,0.5459876543209877,0.8433792121499762,0.7043473216013241,0.5,0.2592592592592592,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pls30,mord_logistic_at,0,30,0.5459876543209877,0.8433792121499762,0.7043473216013241,0.5,0.2592592592592592,0.9333333333333332,0.3333333333333333,0.5,0.75
chrom_hmm_E6E7,pls30,ogboost,0,30,0.6462962962962963,0.825242718446602,0.7166223993781874,0.45,0.4444444444444444,0.7333333333333333,0.3333333333333333,0.6666666666666666,1.25
chrom_hmm_E6E7,ae,ridge,0,64,0.7558431416382024,0.7852462994418831,0.7114635014790078,0.8002497434616089,0.6982728022116201,0.754070250193278,0.7725183169047037,0.3089807828267415,1.2009669542312622
chrom_hmm_E6E7,ae,lasso,0,64,0.7820731063683827,0.720449323461833,0.7253453555650086,0.9969223499298095,0.822428305943807,0.7070840199788412,0.3763404687245686,0.3972072601318359,1.3924562335014343
chrom_hmm_E6E7,ae,elasticnet,0,64,0.7497530752494012,0.735632183908046,0.7293812939733986,0.9709770441055298,0.7673895800555194,0.6841072877248128,0.4115564028422038,0.3491634130477905,1.3153247237205503
chrom_hmm_E6E7,ae,svr,0,64,0.6996515707927013,0.7841151385927505,0.7324415110083317,0.7013525511616181,0.5952954751340424,0.7237363213576579,0.2038563248544501,0.4870751486946014,1.4865936035538383
chrom_hmm_E6E7,ae,random_forest,0,64,0.6805407407407408,0.8050036791758646,0.7526930829624682,0.4905,0.6411111111111111,0.7621333333333333,0.6966666666666667,0.2233333333333332,1.2695
chrom_hmm_E6E7,ae,xgboost,0,64,0.7501510481315631,0.7715373631603999,0.7399811761668623,0.5250733654946089,0.6301840405083365,0.7445693592230479,0.8130691846211752,0.5876839558283488,1.200326383113861
chrom_hmm_E6E7,ae,coral,0,64,0.7968666411844301,0.7327478042659974,0.7454067783495698,0.9350547432899476,0.8014505053008044,0.8012268304824829,0.950214385986328,0.3028277953465779,0.9904255867004396
chrom_hmm_E6E7,ae,ordinal_mlp,0,64,0.6302533775200079,0.831718510963794,0.7691641154275286,0.5049066960811615,0.4661921439347444,0.7561650852362315,0.4013299942016601,0.3916250069936116,1.261301338672638
chrom_hmm_E6E7,ae,corn,0,64,1.0064814814814815,0.5394238059135708,0.6876268556516612,1.15,1.5555555555555556,1.3333333333333333,1.0,0.0,1.0
chrom_hmm_E6E7,ae,mord_ridge,0,64,0.7256172839506173,0.7852462994418831,0.7150305015740986,0.75,0.7037037037037037,0.7333333333333333,1.0,0.1666666666666666,1.0
chrom_hmm_E6E7,ae,mord_logistic_at,0,64,0.6953703703703704,0.8015122873345936,0.70247261363017,0.65,0.5555555555555556,0.8,1.0,0.1666666666666666,1.0
chrom_hmm_E6E7,ae,ogboost,0,64,0.6049382716049383,0.8381637402157818,0.7403521301583881,0.2,0.6296296296296297,0.8,0.6666666666666666,0.3333333333333333,1.0
chrom_hmm_E6E7,ae_vae,ridge,0,64,0.7506263899950335,0.7922437673130194,0.6973894598497503,0.8973407983779907,0.7381605395564327,0.6662997563680013,0.4288297494252522,0.5241962671279907,1.2489312291145325
chrom_hmm_E6E7,ae_vae,lasso,0,64,0.8921646704276404,0.4824341279799248,0.7245470380776347,1.5725297033786774,0.8703661759694418,0.4094340483347575,0.0736531416575114,0.6975036462148031,1.7295013070106506
chrom_hmm_E6E7,ae_vae,elasticnet,0,64,0.902445015826343,0.4684854186265287,0.719816267782086,1.5959141194820403,0.88725009670964,0.4050970474878947,0.0726315975189209,0.7058518330256144,1.7479254007339478
chrom_hmm_E6E7,ae_vae,svr,0,64,0.805216590340767,0.6820997717639388,0.7246061727063291,1.107883269654765,0.571957950944278,0.494464517696121,0.0987450404300675,0.7874880440940818,1.7707607192252883
chrom_hmm_E6E7,ae_vae,random_forest,0,64,0.7553969135802469,0.7869542346133613,0.7304908713467364,0.5730999999999999,0.5248148148148148,0.8361333333333333,0.7566666666666665,0.6516666666666666,1.19
chrom_hmm_E6E7,ae_vae,xgboost,0,64,0.7554872087674376,0.7697929354445798,0.708462419072769,0.6614244878292084,0.4680523050052148,0.84064195950826,0.9084590276082356,0.5619463523228964,1.0923991203308103
chrom_hmm_E6E7,ae_vae,coral,0,64,0.8575761356287531,0.6443298969072164,0.7283316543140737,1.3348335415124892,0.936014990011851,0.5646653612454732,0.8796844482421875,0.5213576157887777,0.9089008569717408
chrom_hmm_E6E7,ae_vae,ordinal_mlp,0,64,0.8095003527347688,0.7847973823307325,0.7856922441476021,0.3862049445509911,0.4112517701254951,1.0857706904411315,0.4059850374857585,0.8570375442504883,1.7107521295547483
chrom_hmm_E6E7,ae_vae,corn,0,64,1.537962962962963,0.1480842675865469,0.3605743362831559,2.85,2.4444444444444446,1.933333333333333,1.0,0.0,1.0
chrom_hmm_E6E7,ae_vae,mord_ridge,0,64,0.6234567901234568,0.7922437673130194,0.7235968403347867,0.8,0.7407407407407407,0.5333333333333333,0.3333333333333333,0.3333333333333333,1.0
chrom_hmm_E6E7,ae_vae,mord_logistic_at,0,64,0.6404320987654321,0.8189280540801545,0.7214021234948649,0.65,0.5925925925925926,0.6,0.6666666666666666,0.3333333333333333,1.0
chrom_hmm_E6E7,ae_vae,ogboost,0,64,0.812037037037037,0.7985912392692054,0.7433903775689119,0.25,0.5555555555555556,1.0666666666666669,1.0,1.0,1.0
chrom_hmm_E6E7,none,ridge,1,50775,0.8404413294581344,0.7512031023688268,0.7553124358543648,0.5268184887087684,0.3785722452860665,0.569316350583186,0.8933777329088471,0.6390330998527862,2.0355300594091528
chrom_hmm_E6E7,none,lasso,1,50775,0.9945087894667876,0.6281839421049632,0.7337569855000983,1.352366834803591,0.8169998515241239,0.4448893732025058,0.5225060862068597,0.4804287925412854,2.34986179852236
chrom_hmm_E6E7,none,elasticnet,1,50775,0.8874778267001693,0.6516203071206077,0.7696433384202581,1.1470165425255987,0.6641023396947789,0.3254133256233874,0.4781078657440432,0.5186150479788495,2.1916118386343584
chrom_hmm_E6E7,none,svr,1,50775,0.7840454484382239,0.7808619430241052,0.7855846207590199,0.5963061334520705,0.592924427533402,0.360431180916924,0.5486921726284689,0.36022542100646,2.245693355092018
chrom_hmm_E6E7,none,random_forest,1,50775,0.8480749559082893,0.7661990647962592,0.7970623989021778,0.658,0.4625925925925926,0.4251428571428571,0.6940000000000001,0.4657142857142857,2.383
chrom_hmm_E6E7,none,xgboost,1,50775,0.9683438528677354,0.6825927163381222,0.6769061472799356,0.7129241734743118,0.5181500254957764,0.6194607147148677,0.8669255971908569,0.7019469397408622,2.390655666589737
chrom_hmm_E6E7,none,coral,1,50775,1.0218903155514487,0.6354799513973268,0.7221792068645186,0.96496229916811,0.4260795248879326,0.3099274720464434,0.8902198473612467,0.9903246675218854,2.5498280823230743
chrom_hmm_E6E7,none,ordinal_mlp,1,50775,1.3281579729030812,0.6242050491424167,0.7903714376985556,0.1622623245231807,0.5581671722509243,1.0994163751602173,2.232642720143,1.0315559932163785,2.8849032521247864
chrom_hmm_E6E7,none,corn,1,50775,1.638888888888889,0.450063211125158,0.6231914273014627,0.0,1.0,1.6428571428571428,2.333333333333333,1.8571428571428568,3.0
chrom_hmm_E6E7,none,mord_ridge,1,50775,0.8543650793650793,0.7512031023688268,0.6931138264140299,0.4,0.3333333333333333,0.5714285714285714,1.0,0.5714285714285714,2.25
chrom_hmm_E6E7,none,mord_logistic_at,1,50775,0.8299823633156965,0.7546958228202972,0.7175064293614087,0.3,0.3703703703703703,0.5714285714285714,0.6666666666666666,0.5714285714285714,2.5
chrom_hmm_E6E7,none,ogboost,1,50775,0.7653880070546736,0.7776717077827463,0.7724559227044765,0.3,0.5185185185185185,0.5714285714285714,0.6666666666666666,0.2857142857142857,2.25
chrom_hmm_E6E7,chrom_hmm,ridge,1,2,1.435296853054273,0.1888683724610921,0.4673647131644037,2.4052060133587045,1.4305382608562949,0.4416922207675315,0.4162783487232859,1.4111805376825566,2.506885736937266
chrom_hmm_E6E7,chrom_hmm,lasso,1,2,1.5,0.0,,2.5,1.5,0.5,0.5,1.5,2.5
chrom_hmm_E6E7,chrom_hmm,elasticnet,1,2,1.5,0.0,,2.5,1.5,0.5,0.5,1.5,2.5
chrom_hmm_E6E7,chrom_hmm,svr,1,2,1.0179322114968574,0.6061700032819166,0.6468260260179162,1.1444668134728144,0.7157009739894896,0.5173779895959099,0.5175692065168676,0.9560490214730027,2.25642926393306
chrom_hmm_E6E7,chrom_hmm,random_forest,1,2,1.2223342151675485,0.4587558235132913,0.5278465968286381,1.1185,0.8774814814814815,1.1744285714285714,0.6626666666666668,0.8634285714285715,2.6375
chrom_hmm_E6E7,chrom_hmm,xgboost,1,2,1.3205746469549453,0.4288007904162035,0.4320250029194377,1.1733799859881402,1.1006802748198865,1.1738763595266002,0.7346959114074707,1.0330558504377092,2.7077594995498657
chrom_hmm_E6E7,chrom_hmm,coral,1,2,1.1905094157503606,0.4380234095695186,0.5713302403357355,1.5369326531887055,1.1552133979620758,0.7767718178885323,0.5817023118336996,0.4529428482055664,2.639493465423584
chrom_hmm_E6E7,chrom_hmm,ordinal_mlp,1,2,1.0602948827954828,0.5547577316673262,0.5886455164256603,1.1610812336206435,0.6515511406792535,0.5964766655649457,0.5244093736012777,0.5830412251608712,2.8452096581459045
chrom_hmm_E6E7,chrom_hmm,corn,1,2,0.9932980599647266,0.6241715609677245,0.6008504681416547,0.85,0.4074074074074074,0.7142857142857143,0.6666666666666666,0.5714285714285714,2.75
chrom_hmm_E6E7,chrom_hmm,mord_ridge,1,2,1.2171075837742504,0.1888683724610921,0.4235609090169942,2.05,1.0740740740740742,0.1428571428571428,0.0,1.2857142857142858,2.75
chrom_hmm_E6E7,chrom_hmm,mord_logistic_at,1,2,1.2171075837742504,0.1888683724610921,0.4235609090169942,2.05,1.0740740740740742,0.1428571428571428,0.0,1.2857142857142858,2.75
chrom_hmm_E6E7,chrom_hmm,ogboost,1,2,1.3400793650793652,0.5526394273784669,0.5727510657421958,0.6,1.0,1.0714285714285714,1.3333333333333333,1.2857142857142858,2.75
chrom_hmm_E6E7,pca100,ridge,1,100,0.8484528800324714,0.7372845733501472,0.7023619669923422,0.5877463509120582,0.5408707534141342,0.5874176881456311,0.7733132163231922,0.5915758163166898,2.009793455083124
chrom_hmm_E6E7,pca100,lasso,1,100,0.8706143626472104,0.7496770025839794,0.7682693446690951,0.7683584017340457,0.5793592028609101,0.4101284305015564,0.6441949320433967,0.6082344338923009,2.2134107748510523
chrom_hmm_E6E7,pca100,elasticnet,1,100,0.8204906680144713,0.7774480712166172,0.7715492007202585,0.6934740808501515,0.5459023546936282,0.4288998033371036,0.5536004306081368,0.5579092854687612,2.143158053129047
chrom_hmm_E6E7,pca100,svr,1,100,0.9172115483320914,0.7707610216028596,0.7816103807690971,0.4387619340269417,0.6062159059058198,0.4358003869451116,1.013310453622596,0.5877868750547266,2.421393734437353
chrom_hmm_E6E7,pca100,random_forest,1,100,0.9785861552028218,0.7226502311248074,0.7745040259915766,0.5753,0.6967407407407408,0.5245714285714286,1.0433333333333332,0.6125714285714287,2.419
chrom_hmm_E6E7,pca100,xgboost,1,100,0.989072426206866,0.6354799513973268,0.7505847154202557,0.5619347693864256,0.6593158427211974,0.5204436779022217,0.8720555702845255,0.733682359967913,2.5870023369789124
chrom_hmm_E6E7,pca100,coral,1,100,0.891140071512241,0.7175216168903507,0.7475855677698676,0.494205842167139,0.4603589171612704,0.4679380868162427,1.0805098414421082,0.4249869755336216,2.418840765953064
chrom_hmm_E6E7,pca100,ordinal_mlp,1,100,0.9829981024355696,0.7101222187402068,0.7127334036946691,0.5859464645385742,0.3923935382454483,0.6838312872818538,1.275930126508077,0.4002377305712019,2.5596494674682617
chrom_hmm_E6E7,pca100,corn,1,100,0.832010582010582,0.7569620253164557,0.756095193940709,0.25,0.4444444444444444,0.4285714285714285,1.3333333333333333,0.2857142857142857,2.25
chrom_hmm_E6E7,pca100,mord_ridge,1,100,0.775132275132275,0.7372845733501472,0.6524868929935881,0.5,0.5555555555555556,0.5,0.6666666666666666,0.4285714285714285,2.0
chrom_hmm_E6E7,pca100,mord_logistic_at,1,100,0.8122574955908289,0.7478143913920645,0.6616203738262854,0.4,0.5925925925925926,0.6428571428571429,0.6666666666666666,0.5714285714285714,2.0
chrom_hmm_E6E7,pca100,ogboost,1,100,0.9806437389770722,0.7059393000629266,0.703924987704777,0.45,0.8148148148148148,0.3571428571428571,1.3333333333333333,0.4285714285714285,2.5
chrom_hmm_E6E7,pca200,ridge,1,200,0.8080185051610926,0.7732149824424502,0.724153803368314,0.5708330456775232,0.4522762350853719,0.5306822999414577,0.9700522072829736,0.3858639837452678,1.938403259233961
chrom_hmm_E6E7,pca200,lasso,1,200,0.8675741968133307,0.7496609992698446,0.7693921782721961,0.7599222636142391,0.5719206282112185,0.4044337351080553,0.698170806958117,0.6450604678900165,2.1259372790983373
chrom_hmm_E6E7,pca200,elasticnet,1,200,0.8147894948149768,0.764585720691545,0.7686091495752969,0.7134713356675978,0.5336252222198843,0.4181109984098761,0.6100802370281132,0.5498578495204398,2.06359132604395
chrom_hmm_E6E7,pca200,svr,1,200,0.9307127598923024,0.7323448102538326,0.7810194157148334,0.3709826680833726,0.6037567758820569,0.4658637288202414,1.120402618028304,0.579304537242341,2.443966231297499
chrom_hmm_E6E7,pca200,random_forest,1,200,1.0518420634920636,0.6745965972797738,0.7469514441777433,0.4596,0.822,0.7670000000000001,0.6906666666666667,0.9082857142857144,2.6635
chrom_hmm_E6E7,pca200,xgboost,1,200,1.0812231340312326,0.6357749898826386,0.7413065640683163,0.4707246942678466,0.7372936825699138,0.6903667109353202,1.0196212530136108,0.6972864695957729,2.872045993804932
chrom_hmm_E6E7,pca200,coral,1,200,0.9097449876184082,0.7549389232393304,0.7633791088450635,0.3865027621388435,0.428662770876178,0.668265666280474,1.123687982559204,0.500925098146711,2.350425645709038
chrom_hmm_E6E7,pca200,ordinal_mlp,1,200,1.0584154733550295,0.7252455534908415,0.7994427512815024,0.4279674366116524,0.3593627644909752,0.7589360645839146,1.5885333220163982,0.7478138378688267,2.46787941455841
chrom_hmm_E6E7,pca200,corn,1,200,1.0495590828924162,0.6792411448623753,0.7219726156753555,0.3,0.2592592592592592,0.7142857142857143,1.6666666666666667,0.8571428571428571,2.5
chrom_hmm_E6E7,pca200,mord_ridge,1,200,0.759347442680776,0.7732149824424502,0.71997275070182,0.4,0.3703703703703703,0.5,1.0,0.2857142857142857,2.0
chrom_hmm_E6E7,pca200,mord_logistic_at,1,200,0.8401234567901236,0.7636554621848739,0.7186762410004202,0.3,0.4074074074074074,0.5714285714285714,1.3333333333333333,0.4285714285714285,2.0
chrom_hmm_E6E7,pca200,ogboost,1,200,0.9765873015873016,0.7023959013511477,0.7652908563087227,0.3,0.6666666666666666,0.4285714285714285,1.0,0.7142857142857143,2.75
chrom_hmm_E6E7,pca300,ridge,1,298,0.8404413294581329,0.7512031023688268,0.7553124358543648,0.5268184887087661,0.3785722452860675,0.5693163505831828,0.8933777329088458,0.6390330998527839,2.035530059409151
chrom_hmm_E6E7,pca300,lasso,1,298,0.8682036889358699,0.7496609992698446,0.7721844881535918,0.7568825731724425,0.5860590838004617,0.3954271918593873,0.7313112339253033,0.6180873042365731,2.121454746621051
chrom_hmm_E6E7,pca300,elasticnet,1,298,0.8152781794556185,0.768333997608609,0.7731891287458401,0.7014891632011322,0.5355653006827953,0.3874093276590326,0.6529397273724412,0.5271930362941997,2.08707252152411
chrom_hmm_E6E7,pca300,svr,1,298,0.9388736108051244,0.7380762322889642,0.7849050109466169,0.351058722014369,0.6165123816516304,0.4637680738265817,1.12451458875263,0.5883108759618478,2.489077022623688
chrom_hmm_E6E7,pca300,random_forest,1,298,1.1547497354497356,0.6511973085295863,0.6997273518927014,0.5147999999999999,0.8515555555555556,0.8118571428571428,0.6880000000000001,1.2962857142857145,2.766
chrom_hmm_E6E7,pca300,xgboost,1,298,1.262447755024284,0.4947636569487686,0.6708339813473767,0.6864165857434272,0.7108201290722247,0.7826881919588361,1.0620450178782146,1.1831834827150618,3.149533122777939
chrom_hmm_E6E7,pca300,coral,1,298,0.8399665684894227,0.7926406273563565,0.805278531192356,0.3166703231632709,0.4698167810285533,0.5545532064778464,0.8843425512313843,0.4476353440965925,2.3667812049388885
